"from","to","weight","from_name","from_group","to_name","to_group","same_group","group","timestep"
"112","128",0.7,112,3,128,3,TRUE,3,1
"112","129",0.7,112,3,129,3,TRUE,3,1
"112","130",0.7,112,3,130,3,TRUE,3,1
"112","131",0.7,112,3,131,3,TRUE,3,1
"112","132",0.7,112,3,132,3,TRUE,3,1
"112","133",0.7,112,3,133,3,TRUE,3,1
"112","135",0.7,112,3,135,3,TRUE,3,1
"112","136",0.7,112,3,136,3,TRUE,3,1
"112","137",0.7,112,3,137,3,TRUE,3,1
"112","138",0.7,112,3,138,3,TRUE,3,1
"112","141",0.7,112,3,141,3,TRUE,3,1
"112","145",0.7,112,3,145,3,TRUE,3,1
"112","146",0.7,112,3,146,3,TRUE,3,1
"112","147",0.7,112,3,147,3,TRUE,3,1
"112","148",0.7,112,3,148,3,TRUE,3,1
"112","150",0.7,112,3,150,3,TRUE,3,1
"113","115",0.7,113,3,115,3,TRUE,3,1
"113","117",0.7,113,3,117,3,TRUE,3,1
"113","118",0.7,113,3,118,3,TRUE,3,1
"113","124",0.7,113,3,124,3,TRUE,3,1
"113","126",0.7,113,3,126,3,TRUE,3,1
"113","127",0.7,113,3,127,3,TRUE,3,1
"113","128",0.7,113,3,128,3,TRUE,3,1
"113","129",0.7,113,3,129,3,TRUE,3,1
"113","134",0.7,113,3,134,3,TRUE,3,1
"113","135",0.7,113,3,135,3,TRUE,3,1
"113","137",0.7,113,3,137,3,TRUE,3,1
"113","139",0.7,113,3,139,3,TRUE,3,1
"113","143",0.7,113,3,143,3,TRUE,3,1
"113","144",0.7,113,3,144,3,TRUE,3,1
"113","145",0.7,113,3,145,3,TRUE,3,1
"113","148",0.7,113,3,148,3,TRUE,3,1
"113","149",0.7,113,3,149,3,TRUE,3,1
"113","150",0.7,113,3,150,3,TRUE,3,1
"114","117",0.7,114,3,117,3,TRUE,3,1
"114","120",0.7,114,3,120,3,TRUE,3,1
"114","121",0.7,114,3,121,3,TRUE,3,1
"114","122",0.7,114,3,122,3,TRUE,3,1
"114","123",0.7,114,3,123,3,TRUE,3,1
"114","128",0.7,114,3,128,3,TRUE,3,1
"114","136",0.7,114,3,136,3,TRUE,3,1
"114","139",0.7,114,3,139,3,TRUE,3,1
"114","140",0.7,114,3,140,3,TRUE,3,1
"114","142",0.7,114,3,142,3,TRUE,3,1
"114","143",0.7,114,3,143,3,TRUE,3,1
"115","116",0.7,115,3,116,3,TRUE,3,1
"115","117",0.7,115,3,117,3,TRUE,3,1
"115","118",0.7,115,3,118,3,TRUE,3,1
"115","119",0.7,115,3,119,3,TRUE,3,1
"115","120",0.7,115,3,120,3,TRUE,3,1
"115","121",0.7,115,3,121,3,TRUE,3,1
"115","124",0.7,115,3,124,3,TRUE,3,1
"115","125",0.7,115,3,125,3,TRUE,3,1
"115","126",0.7,115,3,126,3,TRUE,3,1
"115","128",0.7,115,3,128,3,TRUE,3,1
"115","130",0.7,115,3,130,3,TRUE,3,1
"115","131",0.7,115,3,131,3,TRUE,3,1
"115","132",0.7,115,3,132,3,TRUE,3,1
"115","135",0.7,115,3,135,3,TRUE,3,1
"115","137",0.7,115,3,137,3,TRUE,3,1
"115","138",0.7,115,3,138,3,TRUE,3,1
"115","140",0.7,115,3,140,3,TRUE,3,1
"115","141",0.7,115,3,141,3,TRUE,3,1
"115","142",0.7,115,3,142,3,TRUE,3,1
"115","145",0.7,115,3,145,3,TRUE,3,1
"115","146",0.7,115,3,146,3,TRUE,3,1
"115","148",0.7,115,3,148,3,TRUE,3,1
"115","149",0.7,115,3,149,3,TRUE,3,1
"116","118",0.7,116,3,118,3,TRUE,3,1
"116","119",0.7,116,3,119,3,TRUE,3,1
"116","120",0.7,116,3,120,3,TRUE,3,1
"116","121",0.7,116,3,121,3,TRUE,3,1
"116","122",0.7,116,3,122,3,TRUE,3,1
"116","126",0.7,116,3,126,3,TRUE,3,1
"116","128",0.7,116,3,128,3,TRUE,3,1
"116","129",0.7,116,3,129,3,TRUE,3,1
"116","130",0.7,116,3,130,3,TRUE,3,1
"116","131",0.7,116,3,131,3,TRUE,3,1
"116","135",0.7,116,3,135,3,TRUE,3,1
"116","136",0.7,116,3,136,3,TRUE,3,1
"116","137",0.7,116,3,137,3,TRUE,3,1
"116","140",0.7,116,3,140,3,TRUE,3,1
"116","142",0.7,116,3,142,3,TRUE,3,1
"116","143",0.7,116,3,143,3,TRUE,3,1
"116","144",0.7,116,3,144,3,TRUE,3,1
"116","145",0.7,116,3,145,3,TRUE,3,1
"116","150",0.7,116,3,150,3,TRUE,3,1
"117","120",0.7,117,3,120,3,TRUE,3,1
"117","121",0.7,117,3,121,3,TRUE,3,1
"117","122",0.7,117,3,122,3,TRUE,3,1
"117","123",0.7,117,3,123,3,TRUE,3,1
"117","125",0.7,117,3,125,3,TRUE,3,1
"117","128",0.7,117,3,128,3,TRUE,3,1
"117","129",0.7,117,3,129,3,TRUE,3,1
"117","130",0.7,117,3,130,3,TRUE,3,1
"117","134",0.7,117,3,134,3,TRUE,3,1
"117","136",0.7,117,3,136,3,TRUE,3,1
"117","139",0.7,117,3,139,3,TRUE,3,1
"117","141",0.7,117,3,141,3,TRUE,3,1
"117","142",0.7,117,3,142,3,TRUE,3,1
"117","143",0.7,117,3,143,3,TRUE,3,1
"117","144",0.7,117,3,144,3,TRUE,3,1
"117","147",0.7,117,3,147,3,TRUE,3,1
"117","148",0.7,117,3,148,3,TRUE,3,1
"117","150",0.7,117,3,150,3,TRUE,3,1
"118","119",0.7,118,3,119,3,TRUE,3,1
"118","120",0.7,118,3,120,3,TRUE,3,1
"118","121",0.7,118,3,121,3,TRUE,3,1
"118","122",0.7,118,3,122,3,TRUE,3,1
"118","123",0.7,118,3,123,3,TRUE,3,1
"118","125",0.7,118,3,125,3,TRUE,3,1
"118","126",0.7,118,3,126,3,TRUE,3,1
"118","127",0.7,118,3,127,3,TRUE,3,1
"118","128",0.7,118,3,128,3,TRUE,3,1
"118","130",0.7,118,3,130,3,TRUE,3,1
"118","133",0.7,118,3,133,3,TRUE,3,1
"118","134",0.7,118,3,134,3,TRUE,3,1
"118","135",0.7,118,3,135,3,TRUE,3,1
"118","137",0.7,118,3,137,3,TRUE,3,1
"118","138",0.7,118,3,138,3,TRUE,3,1
"118","140",0.7,118,3,140,3,TRUE,3,1
"118","143",0.7,118,3,143,3,TRUE,3,1
"118","145",0.7,118,3,145,3,TRUE,3,1
"118","146",0.7,118,3,146,3,TRUE,3,1
"118","147",0.7,118,3,147,3,TRUE,3,1
"118","148",0.7,118,3,148,3,TRUE,3,1
"119","122",0.7,119,3,122,3,TRUE,3,1
"119","125",0.7,119,3,125,3,TRUE,3,1
"119","127",0.7,119,3,127,3,TRUE,3,1
"119","128",0.7,119,3,128,3,TRUE,3,1
"119","129",0.7,119,3,129,3,TRUE,3,1
"119","131",0.7,119,3,131,3,TRUE,3,1
"119","132",0.7,119,3,132,3,TRUE,3,1
"119","134",0.7,119,3,134,3,TRUE,3,1
"119","135",0.7,119,3,135,3,TRUE,3,1
"119","136",0.7,119,3,136,3,TRUE,3,1
"119","137",0.7,119,3,137,3,TRUE,3,1
"119","138",0.7,119,3,138,3,TRUE,3,1
"119","139",0.7,119,3,139,3,TRUE,3,1
"119","141",0.7,119,3,141,3,TRUE,3,1
"119","143",0.7,119,3,143,3,TRUE,3,1
"119","145",0.7,119,3,145,3,TRUE,3,1
"119","149",0.7,119,3,149,3,TRUE,3,1
"119","150",0.7,119,3,150,3,TRUE,3,1
"120","123",0.7,120,3,123,3,TRUE,3,1
"120","124",0.7,120,3,124,3,TRUE,3,1
"120","125",0.7,120,3,125,3,TRUE,3,1
"120","127",0.7,120,3,127,3,TRUE,3,1
"120","129",0.7,120,3,129,3,TRUE,3,1
"120","130",0.7,120,3,130,3,TRUE,3,1
"120","133",0.7,120,3,133,3,TRUE,3,1
"120","134",0.7,120,3,134,3,TRUE,3,1
"120","135",0.7,120,3,135,3,TRUE,3,1
"120","136",0.7,120,3,136,3,TRUE,3,1
"120","137",0.7,120,3,137,3,TRUE,3,1
"120","143",0.7,120,3,143,3,TRUE,3,1
"120","145",0.7,120,3,145,3,TRUE,3,1
"120","147",0.7,120,3,147,3,TRUE,3,1
"120","148",0.7,120,3,148,3,TRUE,3,1
"120","149",0.7,120,3,149,3,TRUE,3,1
"120","150",0.7,120,3,150,3,TRUE,3,1
"121","123",0.7,121,3,123,3,TRUE,3,1
"121","127",0.7,121,3,127,3,TRUE,3,1
"121","129",0.7,121,3,129,3,TRUE,3,1
"121","130",0.7,121,3,130,3,TRUE,3,1
"121","137",0.7,121,3,137,3,TRUE,3,1
"121","139",0.7,121,3,139,3,TRUE,3,1
"121","140",0.7,121,3,140,3,TRUE,3,1
"121","142",0.7,121,3,142,3,TRUE,3,1
"121","149",0.7,121,3,149,3,TRUE,3,1
"121","150",0.7,121,3,150,3,TRUE,3,1
"122","127",0.7,122,3,127,3,TRUE,3,1
"122","128",0.7,122,3,128,3,TRUE,3,1
"122","129",0.7,122,3,129,3,TRUE,3,1
"122","131",0.7,122,3,131,3,TRUE,3,1
"122","134",0.7,122,3,134,3,TRUE,3,1
"122","135",0.7,122,3,135,3,TRUE,3,1
"122","138",0.7,122,3,138,3,TRUE,3,1
"122","139",0.7,122,3,139,3,TRUE,3,1
"122","140",0.7,122,3,140,3,TRUE,3,1
"122","150",0.7,122,3,150,3,TRUE,3,1
"123","125",0.7,123,3,125,3,TRUE,3,1
"123","127",0.7,123,3,127,3,TRUE,3,1
"123","130",0.7,123,3,130,3,TRUE,3,1
"123","131",0.7,123,3,131,3,TRUE,3,1
"123","134",0.7,123,3,134,3,TRUE,3,1
"123","137",0.7,123,3,137,3,TRUE,3,1
"123","139",0.7,123,3,139,3,TRUE,3,1
"123","141",0.7,123,3,141,3,TRUE,3,1
"123","145",0.7,123,3,145,3,TRUE,3,1
"123","147",0.7,123,3,147,3,TRUE,3,1
"123","148",0.7,123,3,148,3,TRUE,3,1
"123","150",0.7,123,3,150,3,TRUE,3,1
"124","125",0.7,124,3,125,3,TRUE,3,1
"124","127",0.7,124,3,127,3,TRUE,3,1
"124","128",0.7,124,3,128,3,TRUE,3,1
"124","129",0.7,124,3,129,3,TRUE,3,1
"124","132",0.7,124,3,132,3,TRUE,3,1
"124","133",0.7,124,3,133,3,TRUE,3,1
"124","134",0.7,124,3,134,3,TRUE,3,1
"124","137",0.7,124,3,137,3,TRUE,3,1
"124","140",0.7,124,3,140,3,TRUE,3,1
"124","141",0.7,124,3,141,3,TRUE,3,1
"124","142",0.7,124,3,142,3,TRUE,3,1
"124","147",0.7,124,3,147,3,TRUE,3,1
"124","149",0.7,124,3,149,3,TRUE,3,1
"125","127",0.7,125,3,127,3,TRUE,3,1
"125","130",0.7,125,3,130,3,TRUE,3,1
"125","133",0.7,125,3,133,3,TRUE,3,1
"125","135",0.7,125,3,135,3,TRUE,3,1
"125","136",0.7,125,3,136,3,TRUE,3,1
"125","137",0.7,125,3,137,3,TRUE,3,1
"125","138",0.7,125,3,138,3,TRUE,3,1
"125","140",0.7,125,3,140,3,TRUE,3,1
"125","143",0.7,125,3,143,3,TRUE,3,1
"125","144",0.7,125,3,144,3,TRUE,3,1
"125","146",0.7,125,3,146,3,TRUE,3,1
"125","148",0.7,125,3,148,3,TRUE,3,1
"126","127",0.7,126,3,127,3,TRUE,3,1
"126","128",0.7,126,3,128,3,TRUE,3,1
"126","131",0.7,126,3,131,3,TRUE,3,1
"126","132",0.7,126,3,132,3,TRUE,3,1
"126","133",0.7,126,3,133,3,TRUE,3,1
"126","135",0.7,126,3,135,3,TRUE,3,1
"126","137",0.7,126,3,137,3,TRUE,3,1
"126","138",0.7,126,3,138,3,TRUE,3,1
"126","139",0.7,126,3,139,3,TRUE,3,1
"126","140",0.7,126,3,140,3,TRUE,3,1
"126","141",0.7,126,3,141,3,TRUE,3,1
"126","143",0.7,126,3,143,3,TRUE,3,1
"126","144",0.7,126,3,144,3,TRUE,3,1
"126","145",0.7,126,3,145,3,TRUE,3,1
"126","146",0.7,126,3,146,3,TRUE,3,1
"127","128",0.7,127,3,128,3,TRUE,3,1
"127","130",0.7,127,3,130,3,TRUE,3,1
"127","131",0.7,127,3,131,3,TRUE,3,1
"127","132",0.7,127,3,132,3,TRUE,3,1
"127","134",0.7,127,3,134,3,TRUE,3,1
"127","138",0.7,127,3,138,3,TRUE,3,1
"127","142",0.7,127,3,142,3,TRUE,3,1
"127","143",0.7,127,3,143,3,TRUE,3,1
"127","149",0.7,127,3,149,3,TRUE,3,1
"127","150",0.7,127,3,150,3,TRUE,3,1
"128","130",0.7,128,3,130,3,TRUE,3,1
"128","133",0.7,128,3,133,3,TRUE,3,1
"128","134",0.7,128,3,134,3,TRUE,3,1
"128","136",0.7,128,3,136,3,TRUE,3,1
"128","137",0.7,128,3,137,3,TRUE,3,1
"128","139",0.7,128,3,139,3,TRUE,3,1
"128","141",0.7,128,3,141,3,TRUE,3,1
"128","142",0.7,128,3,142,3,TRUE,3,1
"128","144",0.7,128,3,144,3,TRUE,3,1
"128","147",0.7,128,3,147,3,TRUE,3,1
"129","132",0.7,129,3,132,3,TRUE,3,1
"129","136",0.7,129,3,136,3,TRUE,3,1
"129","138",0.7,129,3,138,3,TRUE,3,1
"129","139",0.7,129,3,139,3,TRUE,3,1
"129","145",0.7,129,3,145,3,TRUE,3,1
"129","147",0.7,129,3,147,3,TRUE,3,1
"129","148",0.7,129,3,148,3,TRUE,3,1
"129","150",0.7,129,3,150,3,TRUE,3,1
"130","131",0.7,130,3,131,3,TRUE,3,1
"130","132",0.7,130,3,132,3,TRUE,3,1
"130","133",0.7,130,3,133,3,TRUE,3,1
"130","138",0.7,130,3,138,3,TRUE,3,1
"130","139",0.7,130,3,139,3,TRUE,3,1
"130","141",0.7,130,3,141,3,TRUE,3,1
"130","142",0.7,130,3,142,3,TRUE,3,1
"130","146",0.7,130,3,146,3,TRUE,3,1
"130","147",0.7,130,3,147,3,TRUE,3,1
"130","150",0.7,130,3,150,3,TRUE,3,1
"131","132",0.7,131,3,132,3,TRUE,3,1
"131","136",0.7,131,3,136,3,TRUE,3,1
"131","137",0.7,131,3,137,3,TRUE,3,1
"131","138",0.7,131,3,138,3,TRUE,3,1
"131","140",0.7,131,3,140,3,TRUE,3,1
"131","141",0.7,131,3,141,3,TRUE,3,1
"131","143",0.7,131,3,143,3,TRUE,3,1
"131","145",0.7,131,3,145,3,TRUE,3,1
"131","146",0.7,131,3,146,3,TRUE,3,1
"131","149",0.7,131,3,149,3,TRUE,3,1
"132","134",0.7,132,3,134,3,TRUE,3,1
"132","135",0.7,132,3,135,3,TRUE,3,1
"132","138",0.7,132,3,138,3,TRUE,3,1
"132","140",0.7,132,3,140,3,TRUE,3,1
"132","142",0.7,132,3,142,3,TRUE,3,1
"132","143",0.7,132,3,143,3,TRUE,3,1
"132","145",0.7,132,3,145,3,TRUE,3,1
"132","146",0.7,132,3,146,3,TRUE,3,1
"132","149",0.7,132,3,149,3,TRUE,3,1
"132","150",0.7,132,3,150,3,TRUE,3,1
"133","134",0.7,133,3,134,3,TRUE,3,1
"133","137",0.7,133,3,137,3,TRUE,3,1
"133","139",0.7,133,3,139,3,TRUE,3,1
"133","140",0.7,133,3,140,3,TRUE,3,1
"133","146",0.7,133,3,146,3,TRUE,3,1
"133","149",0.7,133,3,149,3,TRUE,3,1
"133","150",0.7,133,3,150,3,TRUE,3,1
"134","137",0.7,134,3,137,3,TRUE,3,1
"134","139",0.7,134,3,139,3,TRUE,3,1
"134","140",0.7,134,3,140,3,TRUE,3,1
"134","143",0.7,134,3,143,3,TRUE,3,1
"134","144",0.7,134,3,144,3,TRUE,3,1
"134","145",0.7,134,3,145,3,TRUE,3,1
"134","147",0.7,134,3,147,3,TRUE,3,1
"134","149",0.7,134,3,149,3,TRUE,3,1
"134","150",0.7,134,3,150,3,TRUE,3,1
"135","136",0.7,135,3,136,3,TRUE,3,1
"135","139",0.7,135,3,139,3,TRUE,3,1
"135","141",0.7,135,3,141,3,TRUE,3,1
"135","142",0.7,135,3,142,3,TRUE,3,1
"135","144",0.7,135,3,144,3,TRUE,3,1
"135","146",0.7,135,3,146,3,TRUE,3,1
"135","148",0.7,135,3,148,3,TRUE,3,1
"135","149",0.7,135,3,149,3,TRUE,3,1
"136","140",0.7,136,3,140,3,TRUE,3,1
"136","143",0.7,136,3,143,3,TRUE,3,1
"136","146",0.7,136,3,146,3,TRUE,3,1
"136","148",0.7,136,3,148,3,TRUE,3,1
"136","149",0.7,136,3,149,3,TRUE,3,1
"137","139",0.7,137,3,139,3,TRUE,3,1
"137","140",0.7,137,3,140,3,TRUE,3,1
"137","142",0.7,137,3,142,3,TRUE,3,1
"137","143",0.7,137,3,143,3,TRUE,3,1
"137","144",0.7,137,3,144,3,TRUE,3,1
"137","145",0.7,137,3,145,3,TRUE,3,1
"137","147",0.7,137,3,147,3,TRUE,3,1
"137","150",0.7,137,3,150,3,TRUE,3,1
"138","139",0.7,138,3,139,3,TRUE,3,1
"138","143",0.7,138,3,143,3,TRUE,3,1
"138","145",0.7,138,3,145,3,TRUE,3,1
"139","140",0.7,139,3,140,3,TRUE,3,1
"139","142",0.7,139,3,142,3,TRUE,3,1
"139","145",0.7,139,3,145,3,TRUE,3,1
"139","148",0.7,139,3,148,3,TRUE,3,1
"139","149",0.7,139,3,149,3,TRUE,3,1
"140","141",0.7,140,3,141,3,TRUE,3,1
"140","142",0.7,140,3,142,3,TRUE,3,1
"140","143",0.7,140,3,143,3,TRUE,3,1
"140","144",0.7,140,3,144,3,TRUE,3,1
"140","145",0.7,140,3,145,3,TRUE,3,1
"140","146",0.7,140,3,146,3,TRUE,3,1
"140","149",0.7,140,3,149,3,TRUE,3,1
"140","150",0.7,140,3,150,3,TRUE,3,1
"141","146",0.7,141,3,146,3,TRUE,3,1
"141","150",0.7,141,3,150,3,TRUE,3,1
"142","143",0.7,142,3,143,3,TRUE,3,1
"142","144",0.7,142,3,144,3,TRUE,3,1
"142","145",0.7,142,3,145,3,TRUE,3,1
"142","147",0.7,142,3,147,3,TRUE,3,1
"142","148",0.7,142,3,148,3,TRUE,3,1
"142","149",0.7,142,3,149,3,TRUE,3,1
"143","144",0.7,143,3,144,3,TRUE,3,1
"143","145",0.7,143,3,145,3,TRUE,3,1
"143","146",0.7,143,3,146,3,TRUE,3,1
"143","147",0.7,143,3,147,3,TRUE,3,1
"143","148",0.7,143,3,148,3,TRUE,3,1
"143","150",0.7,143,3,150,3,TRUE,3,1
"144","146",0.7,144,3,146,3,TRUE,3,1
"144","147",0.7,144,3,147,3,TRUE,3,1
"144","148",0.7,144,3,148,3,TRUE,3,1
"144","149",0.7,144,3,149,3,TRUE,3,1
"145","146",0.7,145,3,146,3,TRUE,3,1
"145","148",0.7,145,3,148,3,TRUE,3,1
"145","149",0.7,145,3,149,3,TRUE,3,1
"146","149",0.7,146,3,149,3,TRUE,3,1
"146","150",0.7,146,3,150,3,TRUE,3,1
"148","150",0.7,148,3,150,3,TRUE,3,1
"151","152",0.7,151,4,152,4,TRUE,4,1
"151","159",0.7,151,4,159,4,TRUE,4,1
"151","160",0.7,151,4,160,4,TRUE,4,1
"151","165",0.7,151,4,165,4,TRUE,4,1
"151","166",0.7,151,4,166,4,TRUE,4,1
"151","169",0.7,151,4,169,4,TRUE,4,1
"151","173",0.7,151,4,173,4,TRUE,4,1
"151","174",0.7,151,4,174,4,TRUE,4,1
"151","175",0.7,151,4,175,4,TRUE,4,1
"151","176",0.7,151,4,176,4,TRUE,4,1
"151","178",0.7,151,4,178,4,TRUE,4,1
"151","179",0.7,151,4,179,4,TRUE,4,1
"151","181",0.7,151,4,181,4,TRUE,4,1
"151","182",0.7,151,4,182,4,TRUE,4,1
"151","188",0.7,151,4,188,4,TRUE,4,1
"151","189",0.7,151,4,189,4,TRUE,4,1
"151","192",0.7,151,4,192,4,TRUE,4,1
"151","193",0.7,151,4,193,4,TRUE,4,1
"151","194",0.7,151,4,194,4,TRUE,4,1
"151","195",0.7,151,4,195,4,TRUE,4,1
"151","196",0.7,151,4,196,4,TRUE,4,1
"152","153",0.7,152,4,153,4,TRUE,4,1
"152","156",0.7,152,4,156,4,TRUE,4,1
"152","157",0.7,152,4,157,4,TRUE,4,1
"152","160",0.7,152,4,160,4,TRUE,4,1
"152","161",0.7,152,4,161,4,TRUE,4,1
"152","165",0.7,152,4,165,4,TRUE,4,1
"152","166",0.7,152,4,166,4,TRUE,4,1
"152","169",0.7,152,4,169,4,TRUE,4,1
"152","171",0.7,152,4,171,4,TRUE,4,1
"152","173",0.7,152,4,173,4,TRUE,4,1
"152","182",0.7,152,4,182,4,TRUE,4,1
"152","185",0.7,152,4,185,4,TRUE,4,1
"152","187",0.7,152,4,187,4,TRUE,4,1
"152","188",0.7,152,4,188,4,TRUE,4,1
"152","189",0.7,152,4,189,4,TRUE,4,1
"152","190",0.7,152,4,190,4,TRUE,4,1
"152","196",0.7,152,4,196,4,TRUE,4,1
"152","197",0.7,152,4,197,4,TRUE,4,1
"153","156",0.7,153,4,156,4,TRUE,4,1
"153","157",0.7,153,4,157,4,TRUE,4,1
"153","158",0.7,153,4,158,4,TRUE,4,1
"153","162",0.7,153,4,162,4,TRUE,4,1
"153","163",0.7,153,4,163,4,TRUE,4,1
"153","164",0.7,153,4,164,4,TRUE,4,1
"153","168",0.7,153,4,168,4,TRUE,4,1
"153","169",0.7,153,4,169,4,TRUE,4,1
"153","170",0.7,153,4,170,4,TRUE,4,1
"153","173",0.7,153,4,173,4,TRUE,4,1
"153","174",0.7,153,4,174,4,TRUE,4,1
"153","175",0.7,153,4,175,4,TRUE,4,1
"153","176",0.7,153,4,176,4,TRUE,4,1
"153","179",0.7,153,4,179,4,TRUE,4,1
"153","180",0.7,153,4,180,4,TRUE,4,1
"153","181",0.7,153,4,181,4,TRUE,4,1
"153","182",0.7,153,4,182,4,TRUE,4,1
"153","184",0.7,153,4,184,4,TRUE,4,1
"153","194",0.7,153,4,194,4,TRUE,4,1
"153","196",0.7,153,4,196,4,TRUE,4,1
"153","200",0.7,153,4,200,4,TRUE,4,1
"154","156",0.7,154,4,156,4,TRUE,4,1
"154","157",0.7,154,4,157,4,TRUE,4,1
"154","160",0.7,154,4,160,4,TRUE,4,1
"154","161",0.7,154,4,161,4,TRUE,4,1
"154","163",0.7,154,4,163,4,TRUE,4,1
"154","165",0.7,154,4,165,4,TRUE,4,1
"154","167",0.7,154,4,167,4,TRUE,4,1
"154","168",0.7,154,4,168,4,TRUE,4,1
"154","169",0.7,154,4,169,4,TRUE,4,1
"154","172",0.7,154,4,172,4,TRUE,4,1
"154","173",0.7,154,4,173,4,TRUE,4,1
"154","176",0.7,154,4,176,4,TRUE,4,1
"154","178",0.7,154,4,178,4,TRUE,4,1
"154","179",0.7,154,4,179,4,TRUE,4,1
"154","182",0.7,154,4,182,4,TRUE,4,1
"154","183",0.7,154,4,183,4,TRUE,4,1
"154","184",0.7,154,4,184,4,TRUE,4,1
"154","185",0.7,154,4,185,4,TRUE,4,1
"154","187",0.7,154,4,187,4,TRUE,4,1
"154","188",0.7,154,4,188,4,TRUE,4,1
"154","189",0.7,154,4,189,4,TRUE,4,1
"154","192",0.7,154,4,192,4,TRUE,4,1
"154","193",0.7,154,4,193,4,TRUE,4,1
"154","195",0.7,154,4,195,4,TRUE,4,1
"154","196",0.7,154,4,196,4,TRUE,4,1
"154","197",0.7,154,4,197,4,TRUE,4,1
"154","198",0.7,154,4,198,4,TRUE,4,1
"154","199",0.7,154,4,199,4,TRUE,4,1
"154","200",0.7,154,4,200,4,TRUE,4,1
"155","157",0.7,155,4,157,4,TRUE,4,1
"155","158",0.7,155,4,158,4,TRUE,4,1
"155","159",0.7,155,4,159,4,TRUE,4,1
"155","160",0.7,155,4,160,4,TRUE,4,1
"155","162",0.7,155,4,162,4,TRUE,4,1
"155","164",0.7,155,4,164,4,TRUE,4,1
"155","166",0.7,155,4,166,4,TRUE,4,1
"155","168",0.7,155,4,168,4,TRUE,4,1
"155","169",0.7,155,4,169,4,TRUE,4,1
"155","170",0.7,155,4,170,4,TRUE,4,1
"155","176",0.7,155,4,176,4,TRUE,4,1
"155","177",0.7,155,4,177,4,TRUE,4,1
"155","179",0.7,155,4,179,4,TRUE,4,1
"155","180",0.7,155,4,180,4,TRUE,4,1
"155","181",0.7,155,4,181,4,TRUE,4,1
"155","186",0.7,155,4,186,4,TRUE,4,1
"155","190",0.7,155,4,190,4,TRUE,4,1
"155","192",0.7,155,4,192,4,TRUE,4,1
"155","198",0.7,155,4,198,4,TRUE,4,1
"155","200",0.7,155,4,200,4,TRUE,4,1
"156","158",0.7,156,4,158,4,TRUE,4,1
"156","159",0.7,156,4,159,4,TRUE,4,1
"156","164",0.7,156,4,164,4,TRUE,4,1
"156","166",0.7,156,4,166,4,TRUE,4,1
"156","167",0.7,156,4,167,4,TRUE,4,1
"156","168",0.7,156,4,168,4,TRUE,4,1
"156","171",0.7,156,4,171,4,TRUE,4,1
"156","172",0.7,156,4,172,4,TRUE,4,1
"156","173",0.7,156,4,173,4,TRUE,4,1
"156","177",0.7,156,4,177,4,TRUE,4,1
"156","178",0.7,156,4,178,4,TRUE,4,1
"156","179",0.7,156,4,179,4,TRUE,4,1
"156","180",0.7,156,4,180,4,TRUE,4,1
"156","182",0.7,156,4,182,4,TRUE,4,1
"156","184",0.7,156,4,184,4,TRUE,4,1
"156","186",0.7,156,4,186,4,TRUE,4,1
"156","191",0.7,156,4,191,4,TRUE,4,1
"156","192",0.7,156,4,192,4,TRUE,4,1
"156","193",0.7,156,4,193,4,TRUE,4,1
"156","194",0.7,156,4,194,4,TRUE,4,1
"156","197",0.7,156,4,197,4,TRUE,4,1
"156","198",0.7,156,4,198,4,TRUE,4,1
"157","160",0.7,157,4,160,4,TRUE,4,1
"157","162",0.7,157,4,162,4,TRUE,4,1
"157","164",0.7,157,4,164,4,TRUE,4,1
"157","166",0.7,157,4,166,4,TRUE,4,1
"157","167",0.7,157,4,167,4,TRUE,4,1
"157","169",0.7,157,4,169,4,TRUE,4,1
"157","170",0.7,157,4,170,4,TRUE,4,1
"157","172",0.7,157,4,172,4,TRUE,4,1
"157","173",0.7,157,4,173,4,TRUE,4,1
"157","175",0.7,157,4,175,4,TRUE,4,1
"157","180",0.7,157,4,180,4,TRUE,4,1
"157","181",0.7,157,4,181,4,TRUE,4,1
"157","182",0.7,157,4,182,4,TRUE,4,1
"157","183",0.7,157,4,183,4,TRUE,4,1
"157","185",0.7,157,4,185,4,TRUE,4,1
"157","187",0.7,157,4,187,4,TRUE,4,1
"157","188",0.7,157,4,188,4,TRUE,4,1
"157","189",0.7,157,4,189,4,TRUE,4,1
"157","193",0.7,157,4,193,4,TRUE,4,1
"157","195",0.7,157,4,195,4,TRUE,4,1
"157","199",0.7,157,4,199,4,TRUE,4,1
"158","159",0.7,158,4,159,4,TRUE,4,1
"158","161",0.7,158,4,161,4,TRUE,4,1
"158","162",0.7,158,4,162,4,TRUE,4,1
"158","163",0.7,158,4,163,4,TRUE,4,1
"158","165",0.7,158,4,165,4,TRUE,4,1
"158","166",0.7,158,4,166,4,TRUE,4,1
"158","171",0.7,158,4,171,4,TRUE,4,1
"158","173",0.7,158,4,173,4,TRUE,4,1
"158","174",0.7,158,4,174,4,TRUE,4,1
"158","175",0.7,158,4,175,4,TRUE,4,1
"158","178",0.7,158,4,178,4,TRUE,4,1
"158","181",0.7,158,4,181,4,TRUE,4,1
"158","186",0.7,158,4,186,4,TRUE,4,1
"158","187",0.7,158,4,187,4,TRUE,4,1
"158","189",0.7,158,4,189,4,TRUE,4,1
"158","190",0.7,158,4,190,4,TRUE,4,1
"158","193",0.7,158,4,193,4,TRUE,4,1
